iter	Logloss
0	0.5945720792
1	0.5021881766
2	0.4153790169
3	0.3572152866
4	0.3019491606
5	0.2512330876
6	0.2117957407
7	0.1747510122
8	0.1514017135
9	0.1345305175
10	0.1159893331
11	0.1021890389
12	0.09459480113
13	0.08652990427
14	0.0792371528
15	0.07248114861
16	0.06725910819
17	0.06163702475
18	0.05713622404
19	0.05334462424
20	0.05010709597
21	0.04755818794
22	0.04539867209
23	0.04340119859
24	0.04124567376
25	0.03900379174
26	0.03717941493
27	0.03527409426
28	0.0334726548
29	0.0312523601
30	0.02955356174
31	0.02775334261
32	0.02617569375
33	0.02485687286
34	0.0239382368
35	0.0226346867
36	0.02171160554
37	0.0209321133
38	0.02026707869
39	0.01981557426
40	0.01912989848
41	0.01862621597
42	0.01808785862
43	0.01757692678
44	0.01709259277
45	0.01666071576
46	0.01618532087
47	0.01563620422
48	0.01535921378
49	0.01505640091
50	0.01472077821
51	0.01443934176
52	0.01419755841
53	0.01394982735
54	0.01372393481
55	0.01347391854
56	0.01323693242
57	0.01299826846
